Timestamp (UTC),OrbitPhase (%),Sunlight (0 or 1),BusVoltage (V),BusCurrent (A),BatteryVoltage (V),BatteryTemperature (°C),BatterySOC (%),SolarVoltage (V),SolarCurrent (A),WheelRPM (RPM),WheelTemperature (°C),CPUUsage (%),CPUTemperature (°C),SignalStrength (dBm),GyroMagnitude (deg/s),Altitude (km),FaultLabel
2026-01-02T20:30:00Z,10.53,1,32.898,12.95,7.668,29.75,71.35,20.9,4.16,800.0,38.0,42.5,53.525,-95.8,0.0415,550.84,0
2026-01-02T20:35:00Z,15.79,1,32.827,13.46,7.673,30.73,71.38,21.24,4.63,838.0,38.0,45.7,53.813,-96.2,0.0405,550.9,0
2026-01-02T20:40:00Z,21.05,1,32.768,14.0,7.675,29.9,71.42,21.15,5.19,851.0,38.1,45.7,53.888,-97.0,0.0545,550.87,0
2026-01-02T20:45:00Z,26.32,1,32.942,13.96,7.689,30.42,71.45,21.14,5.49,877.0,38.1,52.5,54.65,-96.9,0.037,550.89,0
2026-01-02T20:50:00Z,31.58,1,32.811,14.0,7.689,30.11,71.48,21.08,5.7,891.0,38.3,55.0,54.95,-97.1,0.053,550.89,0
2026-01-02T20:55:00Z,36.84,1,32.843,12.09,7.668,30.16,71.54,21.07,5.7,895.0,38.5,52.8,54.827,-96.8,0.037,550.87,0
2026-01-02T21:00:00Z,42.11,1,32.893,11.56,7.682,30.75,71.57,20.96,5.56,861.0,38.4,50.3,54.752,-96.4,0.0415,550.86,0
2026-01-02T21:05:00Z,47.37,1,32.804,11.28,7.675,29.67,71.62,20.98,5.23,854.0,38.5,47.6,54.584,-96.5,0.045,550.85,0
2026-01-02T21:10:00Z,52.63,1,32.785,11.35,7.67,31.47,71.64,21.04,4.78,836.0,38.7,46.5,54.485,-96.5,0.038,550.89,0
2026-01-02T21:15:00Z,57.89,1,32.848,11.32,7.682,29.21,71.69,20.99,4.33,816.0,38.7,45.6,54.404,-96.5,0.042,550.87,0
2026-01-02T21:20:00Z,63.16,1,32.746,11.13,7.682,29.95,71.75,20.95,3.24,809.0,38.7,43.9,54.176,-96.9,0.0405,550.88,0
2026-01-02T21:25:00Z,68.42,0,32.821,10.98,7.707,22.52,71.65,21.03,1.42,806.0,38.6,42.2,54.023,-95.5,0.0355,550.88,0
2026-01-02T21:30:00Z,73.68,0,32.847,13.15,7.686,22.64,71.57,0.8,0.2,821.0,38.6,43.5,54.14,-80.9,0.0515,550.91,0
2026-01-02T21:35:00Z,78.95,0,32.821,13.76,7.666,22.23,71.51,0.8,0.05,832.0,38.7,45.2,54.368,-75.9,0.0585,550.88,0
2026-01-02T21:40:00Z,84.21,0,32.757,11.67,7.673,22.25,71.44,0.8,0.04,830.0,38.6,43.5,54.215,-86.5,0.048,550.93,0
2026-01-02T21:45:00Z,89.47,0,32.914,11.13,7.688,22.53,71.38,0.27,0.07,832.0,38.7,41.9,53.921,-94.6,0.046,550.91,0
2026-01-02T21:50:00Z,94.74,0,32.839,11.16,7.697,22.14,71.31,0.06,0.03,753.0,38.7,40.4,53.786,-95.9,0.047,550.88,0
2026-01-02T21:55:00Z,0.0,1,32.906,10.82,7.661,31.12,71.35,18.0,2.28,710.0,38.5,39.5,53.555,-97.8,0.0415,550.87,0
2026-01-02T22:00:00Z,5.26,1,32.821,10.73,7.659,30.79,71.39,20.13,3.37,667.0,38.3,38.1,53.054,-96.9,0.04,550.84,0
2026-01-02T22:05:00Z,10.53,1,32.79,12.75,7.698,30.81,71.45,20.92,4.04,671.0,38.2,41.3,53.342,-96.4,0.041,550.94,0
2026-01-02T22:10:00Z,15.79,1,32.848,13.34,7.684,29.71,71.49,20.95,4.59,669.0,38.1,44.8,53.657,-96.3,0.0405,550.9,0
2026-01-02T22:15:00Z,21.05,1,32.824,13.91,7.672,30.24,71.54,21.09,5.04,666.0,38.0,49.3,54.137,-96.4,0.0615,550.88,0
2026-01-02T22:20:00Z,26.32,1,32.776,13.84,7.687,30.11,71.57,21.05,5.25,669.0,37.8,51.8,54.512,-96.2,0.0325,550.86,0
2026-01-02T22:25:00Z,31.58,1,32.908,13.84,7.656,29.69,71.6,21.03,5.66,673.0,37.8,53.4,54.806,-96.3,0.0395,550.83,0
2026-01-02T22:30:00Z,36.84,1,32.804,11.81,7.683,30.51,71.64,21.12,5.63,643.0,37.7,52.1,54.839,-96.9,0.041,550.86,0
2026-01-02T22:35:00Z,42.11,1,31.851649115117972,12.676916346331108,7.557832853335247,29.98,71.68,21.02,5.44,621.0,37.5,49.5,54.605,-96.9,0.035,550.85,1
2026-01-02T22:40:00Z,47.37,1,32.902,10.98,7.694,30.7,71.72,21.0,5.13,597.0,37.5,46.9,54.371,-97.0,0.0315,550.87,0
2026-01-02T22:45:00Z,52.63,1,32.81,11.07,7.675,29.66,71.76,20.9,4.7,586.0,37.4,45.7,54.263,-96.5,0.032,550.87,0
2026-01-02T22:50:00Z,57.89,1,32.805,11.02,7.687,31.34,71.83,20.89,4.07,589.0,37.2,44.3,54.137,-96.3,0.033,550.86,0
2026-01-02T22:55:00Z,63.16,1,32.747,11.02,7.678,29.78,71.88,20.98,3.21,574.0,37.1,42.9,53.786,-96.7,0.0255,550.89,0
2026-01-02T23:00:00Z,68.42,0,32.922,10.84,7.689,22.44,71.81,20.93,1.48,559.0,37.0,41.2,53.483,-95.6,0.027,550.91,0
2026-01-02T23:05:00Z,73.68,0,32.771,12.96,7.676,22.78,71.76,0.8,0.2,582.0,36.9,42.2,53.573,-80.9,0.0465,550.89,0
2026-01-02T23:10:00Z,78.95,0,32.838,13.46,7.68,21.96,71.69,0.8,0.11,607.0,36.9,44.1,53.894,-75.3,0.0505,550.89,0
2026-01-02T23:15:00Z,84.21,0,32.88,11.42,7.672,22.81,71.59,0.8,0.03,620.0,36.9,42.8,53.702,-87.6,0.033,550.9,0
2026-01-02T23:20:00Z,89.47,0,32.856,10.87,7.687,21.55,71.51,0.21,0.03,612.0,36.7,41.3,53.417,-94.7,0.033,550.89,0
2026-01-02T23:25:00Z,94.74,0,32.831,10.76,7.687,23.16,71.42,0.07,0.02,608.0,36.7,40.1,53.234,-96.4,0.029,550.88,0
2026-01-02T23:30:00Z,0.0,1,32.749,10.62,7.677,30.3,71.45,18.0,2.32,607.0,36.6,38.3,52.847,-96.4,0.035,550.87,0
2026-01-02T23:35:00Z,5.26,1,32.794,10.65,7.68,29.93,71.49,20.26,3.25,603.0,36.6,36.9,52.571,-96.4,0.0365,550.87,0
2026-01-02T23:40:00Z,10.53,1,32.844,12.64,7.667,30.11,71.56,21.01,3.95,624.0,36.5,40.0,52.775,-97.0,0.0345,550.87,0
2026-01-02T23:45:00Z,15.79,1,32.795,13.21,7.679,30.78,71.6,21.16,4.57,655.0,36.4,43.7,53.108,-97.1,0.0375,550.86,0
2026-01-02T23:50:00Z,21.05,1,32.845,13.79,7.682,29.95,71.64,21.05,4.99,665.0,36.4,48.5,53.54,-97.3,0.058,550.9,0
2026-01-02T23:55:00Z,26.32,1,32.869,13.74,7.71,29.85,71.69,21.18,5.28,677.0,36.3,51.0,53.915,-97.0,0.035,550.84,0
2026-01-03T00:00:00Z,31.58,1,32.883,13.76,7.673,30.17,71.7,21.17,5.46,693.0,36.4,52.6,54.134,-96.4,0.0385,550.93,0
2026-01-03T00:05:00Z,36.84,1,32.774,11.78,7.699,29.6,71.74,21.06,5.58,693.0,36.5,50.4,54.086,-95.9,0.043,550.96,0
2026-01-03T00:10:00Z,42.11,1,32.945,11.16,7.696,31.4,71.79,21.07,5.42,672.0,36.5,48.3,53.822,-97.2,0.0445,550.9,0
2026-01-03T00:15:00Z,47.37,1,32.874,11.01,7.689,29.97,71.81,21.02,5.08,681.0,36.5,46.2,53.708,-96.8,0.044,550.91,0
2026-01-03T00:20:00Z,52.63,1,32.836,11.07,7.705,30.81,71.87,21.0,4.7,657.0,36.5,44.6,53.489,-96.9,0.038,550.86,0
2026-01-03T00:25:00Z,57.89,1,32.89,11.12,7.692,30.44,71.91,20.99,4.11,643.0,36.4,43.7,53.333,-96.5,0.0385,550.86,0
2026-01-03T00:30:00Z,63.16,1,32.954,10.91,7.693,29.73,71.95,21.02,3.19,644.0,36.3,41.7,53.078,-96.9,0.0385,550.9,0
2026-01-03T00:35:00Z,68.42,0,32.764,10.79,7.687,22.31,71.89,21.01,1.44,639.0,36.2,40.3,52.877,-96.2,0.0345,550.9,0
2026-01-03T00:40:00Z,73.68,0,32.824,12.97,7.699,22.78,71.86,0.8,0.2,669.0,36.2,41.7,53.003,-80.4,0.045,550.88,0
2026-01-03T00:45:00Z,78.95,0,32.716,13.48,7.697,22.19,71.79,0.8,0.15,699.0,36.4,42.9,53.111,-75.7,0.0465,550.87,0
2026-01-03T00:50:00Z,84.21,0,32.845,11.38,7.678,23.02,71.73,0.8,0.09,678.0,36.4,42.4,52.991,-87.4,0.045,550.86,0
2026-01-03T00:55:00Z,89.47,0,32.853,11.07,7.67,22.91,71.65,0.24,0.01,612.0,36.3,40.6,52.679,-94.1,0.054,550.87,0
2026-01-03T01:00:00Z,94.74,0,32.833,10.73,7.68,22.85,71.58,0.05,0.02,575.0,36.2,39.4,52.496,-96.3,0.0485,550.91,0
2026-01-03T01:05:00Z,0.0,1,32.802,10.61,7.675,30.02,71.63,18.0,2.12,542.0,35.9,37.6,52.184,-96.6,0.035,550.96,0
2026-01-03T01:10:00Z,5.26,1,32.732,10.56,7.682,29.65,71.65,20.22,3.19,522.0,35.9,37.6,51.959,-96.6,0.036,550.92,0
2026-01-03T01:15:00Z,10.53,1,32.854,12.55,7.696,29.93,71.7,20.96,3.87,526.0,35.8,39.7,52.073,-96.6,0.026,550.91,0
2026-01-03T01:20:00Z,15.79,1,32.908,13.11,7.68,30.42,71.73,21.11,4.51,526.0,35.8,42.9,52.436,-95.7,0.034,550.98,0
2026-01-03T01:25:00Z,21.05,1,32.806,13.6,7.685,30.63,71.78,21.15,4.93,549.0,35.6,47.2,52.823,-96.5,0.0505,550.88,0
2026-01-03T01:30:00Z,26.32,1,32.857,13.6,7.687,29.01,71.82,21.2,5.23,557.0,35.6,49.7,53.123,-96.7,0.036,550.81,0
2026-01-03T01:35:00Z,31.58,1,32.757,13.62,7.696,30.31,71.88,21.16,5.55,565.0,35.5,51.6,53.444,-96.0,0.038,550.88,0
2026-01-03T01:40:00Z,36.84,1,32.859,11.62,7.666,30.41,71.91,21.09,5.52,541.0,35.5,49.4,53.396,-95.7,0.0425,550.87,0
2026-01-03T01:45:00Z,42.11,1,32.816,11.19,7.683,30.15,71.94,20.96,5.38,536.0,35.3,47.0,53.105,-96.2,0.044,550.87,0
2026-01-03T01:50:00Z,47.37,1,31.9613260930836,11.703706512052065,7.578512563271045,31.09,71.97,20.93,5.07,536.0,35.3,44.9,52.991,-96.8,0.037,550.91,1
2026-01-03T01:55:00Z,52.63,1,32.798,10.95,7.702,30.57,72.0,20.98,4.57,525.0,35.2,43.7,52.733,-97.8,0.037,550.87,0
2026-01-03T02:00:00Z,57.89,1,32.816,10.87,7.686,31.11,72.05,21.12,4.01,533.0,35.0,42.6,52.634,-97.3,0.044,550.96,0
2026-01-03T02:05:00Z,63.16,1,32.855,10.74,7.673,30.2,72.1,21.16,3.05,521.0,35.0,40.8,52.322,-96.6,0.037,550.91,0
2026-01-03T02:10:00Z,68.42,0,32.77,10.63,7.696,22.88,72.01,21.01,1.44,516.0,34.9,39.1,52.094,-95.7,0.0405,550.92,0
2026-01-03T02:15:00Z,73.68,0,32.816,12.78,7.683,23.3,71.96,0.8,0.2,516.0,34.8,40.6,52.154,-81.3,0.044,550.91,0
2026-01-03T02:20:00Z,78.95,0,32.834,13.38,7.676,23.1,71.91,0.8,0.09,552.0,34.8,42.7,52.343,-76.1,0.04,550.82,0
2026-01-03T02:25:00Z,84.21,0,32.781,13.38,7.681,21.66,71.85,0.8,0.07,574.0,34.8,41.5,52.235,-86.7,0.0415,550.91,0
2026-01-03T02:30:00Z,89.47,0,32.925,11.3,7.684,22.16,71.81,0.22,0.01,560.0,34.6,39.7,51.998,-94.4,0.041,550.91,0
2026-01-03T02:35:00Z,94.74,0,31.828504005725716,11.856215015752616,7.535900992523665,22.1,71.74,0.05,0.02,564.0,34.6,38.4,51.806,-96.5,0.041,550.94,1
2026-01-03T02:40:00Z,0.0,1,32.802,10.63,7.663,30.6,71.76,18.0,2.18,570.0,34.5,37.1,51.614,-96.8,0.0465,550.8,0
2026-01-03T02:45:00Z,5.26,1,32.786,10.61,7.694,30.72,71.77,20.22,3.11,576.0,34.6,35.9,51.356,-97.5,0.033,550.92,0
2026-01-03T02:50:00Z,10.53,1,32.925,12.57,7.699,29.81,71.83,20.99,3.77,619.0,34.6,38.9,51.476,-97.3,0.0475,550.89,0
2026-01-03T02:55:00Z,15.79,1,32.863,13.08,7.694,30.35,71.88,21.14,4.48,653.0,34.6,41.6,51.719,-97.6,0.038,550.9,0
2026-01-03T03:00:00Z,21.05,1,32.789,13.7,7.677,29.1,71.92,21.08,4.79,653.0,34.6,45.7,52.088,-96.6,0.049,550.9,0
2026-01-03T03:05:00Z,26.32,1,31.55888734914689,14.762383843291705,7.516847818127268,31.18,71.96,21.15,5.26,704.0,34.7,48.3,52.397,-96.8,0.047,550.9,1
2026-01-03T03:10:00Z,31.58,1,32.846,13.61,7.69,30.01,71.99,21.15,5.38,704.0,34.8,50.2,52.643,-96.5,0.0415,550.87,0
2026-01-03T03:15:00Z,36.84,1,32.849,11.67,7.697,30.36,72.06,21.1,5.5,717.0,34.8,48.3,52.622,-96.0,0.0385,550.8,0
2026-01-03T03:20:00Z,42.11,1,32.819,11.17,7.699,30.14,72.1,21.05,5.31,714.0,34.9,46.0,52.49,-95.7,0.039,550.94,0
2026-01-03T03:25:00Z,47.37,1,32.799,11.03,7.685,31.02,72.14,21.02,4.97,716.0,35.0,48.05540051832584,52.217,-117.11638582519014,0.0405,550.91,6
2026-01-03T03:30:00Z,52.63,1,32.853,11.03,7.695,28.63,72.19,21.01,4.56,725.0,35.0,42.6,52.184,-97.0,0.0345,550.88,0
2026-01-03T03:35:00Z,57.89,1,32.809,11.03,7.699,30.32,72.24,21.09,3.92,712.0,35.0,41.5,52.01,-97.0,0.038,550.89,0
2026-01-03T03:40:00Z,63.16,1,32.928,10.89,7.71,30.27,72.28,21.05,3.06,709.0,35.1,39.9,51.866,-97.0,0.054,550.89,0
2026-01-03T03:45:00Z,68.42,0,32.773,10.95,7.701,22.06,72.2,21.03,1.43,646.0,35.1,38.7,51.683,-95.2,0.047,550.94,0
2026-01-03T03:50:00Z,73.68,0,32.913,12.9,7.701,23.36,72.14,0.8,0.2,615.0,35.1,40.1,51.734,-80.9,0.053,550.91,0
2026-01-03T03:55:00Z,78.95,0,32.831,13.33,7.693,21.79,72.1,0.8,0.15,600.0,35.1,41.8,51.962,-76.0,0.0455,550.88,0
2026-01-03T04:00:00Z,84.21,0,32.851,11.3,7.705,22.79,72.06,0.8,0.09,577.0,35.0,40.9,51.731,-87.4,0.052,550.91,0
2026-01-03T04:05:00Z,89.47,0,32.878,10.76,7.694,22.53,72.01,0.28,0.0,569.0,35.1,39.4,51.446,-95.1,0.0385,550.86,0
2026-01-03T04:10:00Z,94.74,0,32.804,10.61,7.68,23.07,71.94,0.06,0.06,554.0,35.0,37.9,51.236,-96.1,0.04,550.87,0
2026-01-03T04:15:00Z,0.0,1,32.879,10.53,7.703,29.92,71.96,18.0,2.11,548.0,34.9,36.6,50.894,-95.9,0.043,550.96,0
2026-01-03T04:20:00Z,5.26,1,32.701,10.45,7.697,29.88,72.0,20.2,3.13,542.0,34.7,35.3,50.852,-96.2,0.0395,550.92,0
2026-01-03T04:25:00Z,10.53,1,32.8,12.41,7.686,30.98,72.04,20.97,3.83,555.0,34.6,41.06448734894763,50.945,-111.06243443209456,0.04,550.83,6
2026-01-03T04:30:00Z,15.79,1,32.79,12.9,7.687,30.58,72.09,21.24,4.4,564.0,34.5,41.3,51.167,-96.9,0.0315,550.91,0
2026-01-03T04:35:00Z,21.05,1,32.774,13.5,7.695,29.4,72.11,21.21,4.89,595.0,34.4,44.7,51.548,-97.7,0.055,550.98,0
2026-01-03T04:40:00Z,26.32,1,32.826,13.38,7.698,30.01,72.17,21.24,5.17,616.0,34.3,46.8,51.737,-96.1,0.0385,550.9,0
2026-01-03T04:45:00Z,31.58,1,32.856,13.41,7.696,30.56,72.21,21.2,5.33,644.0,34.4,48.8,52.067,-96.4,0.0405,550.84,0
2026-01-03T04:50:00Z,36.84,1,32.872,11.55,7.698,30.84,72.24,21.16,5.41,644.0,34.4,47.1,51.989,-95.5,0.044,550.88,0
2026-01-03T04:55:00Z,42.11,1,32.849,11.07,7.712,29.93,72.26,21.08,5.22,647.0,34.4,45.1,51.884,-96.9,0.046,550.88,0
2026-01-03T05:00:00Z,47.37,1,32.804,10.9,7.706,28.59,72.28,21.06,4.93,640.0,34.5,42.6,51.659,-96.6,0.0385,550.89,0
2026-01-03T05:05:00Z,52.63,1,31.496952249194862,11.39968688274097,7.574499502786641,30.65,72.33,21.08,4.47,635.0,34.4,42.1,51.614,-96.1,0.046,550.86,1
2026-01-03T05:10:00Z,57.89,1,32.843,10.93,7.707,29.61,72.37,21.04,3.93,633.0,34.5,41.0,51.44,-96.4,0.0435,550.9,0
2026-01-03T05:15:00Z,63.16,1,32.884,10.75,7.687,29.13,72.39,21.1,3.0,648.0,34.5,39.0,51.26,-97.1,0.034,550.9,0
2026-01-03T05:20:00Z,68.42,0,32.876,10.68,7.7,20.64,72.3,21.08,1.45,665.0,34.6,38.1,51.104,-95.7,0.039,550.83,0
2026-01-03T05:25:00Z,73.68,0,32.838,12.91,7.713,22.82,72.23,0.8,0.2,683.0,34.6,40.0,51.275,-81.0,0.0505,550.87,0
2026-01-03T05:30:00Z,78.95,0,32.792,13.45,7.691,22.41,72.18,0.8,0.14,701.0,34.7,41.5,51.41,-75.7,0.047,550.94,0
2026-01-03T05:35:00Z,84.21,0,32.804,11.32,7.684,22.19,72.11,0.8,0.0,706.0,34.8,40.5,51.395,-87.0,0.0425,550.88,0
2026-01-03T05:40:00Z,89.47,0,32.809,10.9,7.684,23.15,72.02,0.2,0.0,707.0,34.9,39.3,51.212,-94.0,0.046,550.84,0
2026-01-03T05:45:00Z,94.74,0,32.82,10.82,7.678,22.7,71.95,0.07,0.0,709.0,35.0,39.3,51.137,-95.8,0.0485,550.86,0
2026-01-03T05:50:00Z,0.0,1,32.849,10.71,7.682,31.29,71.99,18.0,2.04,738.0,35.1,37.0,50.78,-96.1,0.0405,550.96,0
2026-01-03T05:55:00Z,5.26,1,32.872,10.69,7.686,29.48,71.98,20.16,3.0,750.0,35.1,35.5,50.57,-96.1,0.04,550.89,0
2026-01-03T06:00:00Z,10.53,1,32.834,12.58,7.676,30.3,72.02,21.06,3.79,797.0,35.1,38.0,50.645,-96.6,0.044,550.94,0
2026-01-03T06:05:00Z,15.79,1,32.837,13.12,7.691,29.35,72.06,21.15,4.44,846.0,35.2,40.7,50.813,-96.6,0.04,550.9,0
2026-01-03T06:10:00Z,21.05,1,32.843,13.59,7.701,30.19,72.11,21.1,4.87,874.0,35.5,43.9,51.251,-97.2,0.0715,550.92,0
2026-01-03T06:15:00Z,26.32,1,31.986729107041757,14.701270825229132,7.444835044186983,30.18,72.18,21.13,5.09,914.0,35.6,46.5,51.56,-96.4,0.052,550.91,1
2026-01-03T06:20:00Z,31.58,1,32.79,13.61,7.71,30.71,72.23,21.16,5.41,923.0,35.8,47.6,51.734,-96.4,0.0515,550.92,0
2026-01-03T06:25:00Z,36.84,1,32.749,11.86,7.701,30.36,72.27,21.15,5.29,837.0,35.9,46.1,51.749,-96.9,0.061,550.89,0
2026-01-03T06:30:00Z,42.11,1,32.802,11.2,7.706,30.71,72.29,21.19,5.1,785.0,35.8,44.0,51.635,-96.5,0.0455,550.85,0
2026-01-03T06:35:00Z,47.37,1,32.861,10.96,7.691,30.76,72.37,21.15,4.9,770.0,35.8,42.3,51.482,-97.4,0.037,550.9,0
2026-01-03T06:40:00Z,52.63,1,32.802,10.98,7.707,31.64,72.4,21.09,4.44,743.0,35.9,41.0,51.365,-96.8,0.0415,550.9,0
2026-01-03T06:45:00Z,57.89,1,32.825,10.99,7.688,30.16,72.44,21.04,3.88,727.0,36.0,40.4,51.311,-96.3,0.0355,550.9,0
2026-01-03T06:50:00Z,63.16,1,32.861,10.79,7.709,29.78,72.48,20.99,3.88,715.0,36.0,38.5,51.215,-96.5,0.0365,550.92,0
2026-01-03T06:55:00Z,68.42,0,32.863,10.73,7.7,22.49,72.42,21.14,1.61,724.0,35.9,37.6,51.059,-95.8,0.0435,550.89,0
2026-01-03T07:00:00Z,73.68,0,32.783,12.96,7.703,21.86,72.35,0.8,0.2,745.0,36.0,39.3,51.137,-80.7,0.0465,550.86,0
2026-01-03T07:05:00Z,78.95,0,32.887,13.5,7.684,23.23,72.27,0.8,0.11,787.0,36.0,41.7,51.503,-75.7,0.048,550.84,0
2026-01-03T07:10:00Z,84.21,0,32.893,11.41,7.685,22.16,72.19,0.8,0.04,774.0,36.1,40.8,51.422,-87.9,0.048,550.81,0
2026-01-03T07:15:00Z,89.47,0,32.78,10.99,7.699,21.99,72.13,0.22,0.03,768.0,36.1,39.2,51.203,-95.1,0.043,550.84,0
2026-01-03T07:20:00Z,94.74,0,32.795,10.8,7.682,22.04,72.05,0.02,0.01,769.0,36.1,37.6,50.984,-96.7,0.0435,550.91,0
2026-01-03T07:25:00Z,0.0,1,32.896,10.7,7.696,30.76,72.08,18.0,2.03,766.0,36.2,36.6,50.819,-96.4,0.0445,550.85,0
2026-01-03T07:30:00Z,5.26,1,32.829,10.68,7.679,30.23,72.12,20.29,2.03,766.0,36.3,40.92033344702253,50.579,-113.45008980438615,0.042,550.85,6
2026-01-03T07:35:00Z,10.53,1,32.725,12.62,7.701,29.94,72.15,21.07,3.48,817.0,36.2,37.5,50.75,-96.8,0.0305,550.91,0
2026-01-03T07:40:00Z,15.79,1,32.767,13.11,7.682,31.33,72.22,21.21,4.2,856.0,36.2,40.3,51.152,-120.0,0.0365,550.84,0
2026-01-03T07:45:00Z,21.05,1,32.824,13.61,7.7,29.82,72.21,21.2,4.8,891.0,36.3,43.7,51.458,-97.3,0.061,550.83,0
2026-01-03T07:50:00Z,26.32,1,32.779,13.47,7.702,30.36,72.27,21.2,5.18,915.0,36.5,45.7,51.713,-97.1,0.0485,550.91,0
2026-01-03T07:55:00Z,31.58,1,32.816,13.47,7.69,30.73,72.33,21.19,5.34,940.0,36.6,46.9,51.971,-96.4,0.039,550.91,0
2026-01-03T08:00:00Z,36.84,1,32.839,11.75,7.702,29.36,72.33,21.06,5.35,945.0,36.8,45.7,51.938,-96.4,0.044,550.88,0
2026-01-03T08:05:00Z,42.11,1,32.91,11.27,7.7,30.63,72.37,21.06,5.19,945.0,36.8,43.7,51.758,-96.1,0.0425,550.86,0
2026-01-03T08:10:00Z,47.37,1,32.823,11.16,7.693,29.71,72.4,21.09,4.95,942.0,37.1,41.5,51.635,-96.9,0.042,550.91,0
2026-01-03T08:15:00Z,52.63,1,32.891,11.24,7.688,30.84,72.42,21.14,4.58,938.0,37.3,40.8,51.572,-96.1,0.0435,550.88,0
2026-01-03T08:20:00Z,57.89,1,32.909,11.19,7.679,29.77,72.44,21.17,3.98,950.0,37.5,39.9,51.491,-96.1,0.051,550.93,0
2026-01-03T08:25:00Z,63.16,1,32.909,11.02,7.703,30.76,72.47,21.08,3.05,956.0,37.6,39.2,51.428,-96.4,0.0425,550.91,0
2026-01-03T08:30:00Z,68.42,0,32.851,10.94,7.683,23.01,72.42,21.13,1.29,968.0,37.6,37.8,51.152,-95.4,0.046,550.88,0
2026-01-03T08:35:00Z,73.68,0,32.739,13.12,7.698,22.86,72.37,0.8,0.2,981.0,37.8,39.6,51.389,-80.7,0.0535,550.85,0
2026-01-03T08:40:00Z,78.95,0,32.86,13.69,7.694,22.49,72.32,0.8,0.03,1009.0,38.0,41.6,51.719,-74.8,0.0595,550.9,0
2026-01-03T08:45:00Z,84.21,0,32.889,13.69,7.702,22.2,72.26,0.8,0.0,1021.0,38.1,40.9,51.731,-87.0,0.0495,550.91,0
2026-01-03T08:50:00Z,89.47,0,32.832,11.66,7.359722828123046,25.482132777510014,63.30104094953925,0.8,0.04,1039.0,38.3,39.5,51.53,-93.9,0.0485,550.9,2
2026-01-03T08:55:00Z,94.74,0,32.924,11.18,7.689,23.21,72.1,0.25,0.0,1056.0,38.4,38.3,51.422,-96.2,0.0485,550.85,0
2026-01-03T09:00:00Z,0.0,1,32.879,11.03,7.7,29.91,72.15,18.0,2.07,1053.0,38.6,37.1,51.314,-96.8,0.0495,550.87,0
2026-01-03T09:05:00Z,5.26,1,32.865,10.96,7.697,29.71,72.17,20.24,3.02,1062.0,38.8,35.7,51.113,-96.9,0.047,550.86,0
2026-01-03T09:10:00Z,10.53,1,32.891,12.81,7.698,30.73,72.22,21.05,3.78,1090.0,39.0,37.6,51.209,-96.4,0.047,550.9,0
2026-01-03T09:15:00Z,15.79,1,32.853,13.31,7.7,29.86,72.26,21.13,4.39,999.0,39.1,40.1,51.509,-96.7,0.054,550.94,0
2026-01-03T09:20:00Z,21.05,1,32.712,13.67,7.68,29.77,72.29,21.11,4.75,975.0,39.1,43.1,51.854,-96.4,0.0615,550.9,0
2026-01-03T09:25:00Z,26.32,1,32.812,13.53,7.704,29.47,72.34,21.15,5.11,989.0,39.2,45.0,52.1,-96.4,0.0595,550.86,0
2026-01-03T09:30:00Z,31.58,1,32.897,13.48,7.704,30.05,72.38,21.22,5.32,975.0,39.3,46.3,52.367,-96.7,0.0505,550.89,0
2026-01-03T09:35:00Z,36.84,1,32.797,11.69,7.688,30.3,72.42,21.22,5.33,957.0,39.2,44.8,52.307,-96.5,0.049,550.87,0
2026-01-03T09:40:00Z,42.11,1,32.826,11.25,7.697,30.49,72.47,21.05,5.15,955.0,39.2,43.0,52.22,-96.0,0.0455,550.86,0
2026-01-03T09:45:00Z,47.37,1,32.785,11.08,7.699,30.92,72.49,21.05,4.91,962.0,39.3,41.4,52.076,-96.6,0.0495,550.85,0
2026-01-03T09:50:00Z,52.63,1,32.927,11.17,7.699,30.67,72.54,20.94,4.43,970.0,39.4,40.2,52.043,-95.7,0.0525,550.82,0
2026-01-03T09:55:00Z,57.89,1,32.922,11.11,7.705,30.24,72.59,20.98,3.93,969.0,39.3,40.1,52.109,-96.7,0.05,550.83,0
2026-01-03T10:00:00Z,63.16,1,32.794,11.02,7.717,30.24,72.62,20.95,2.94,973.0,39.4,38.7,51.908,-96.5,0.0435,550.78,0
2026-01-03T10:05:00Z,68.42,0,32.845,10.98,7.712,22.66,72.56,21.14,1.31,963.0,39.4,37.7,51.818,-96.2,0.045,550.82,0
2026-01-03T10:10:00Z,73.68,0,32.803,13.12,7.686,23.11,72.47,0.8,0.2,970.0,39.5,39.6,51.989,-81.2,0.0585,550.83,0
2026-01-03T10:15:00Z,78.95,0,32.868,13.73,7.705,22.42,72.42,0.8,0.13,992.0,39.5,42.0,52.28,-76.7,0.0595,550.86,0
2026-01-03T10:20:00Z,84.21,0,32.863,11.67,7.71,22.06,72.35,0.8,0.06,1005.0,39.6,41.4,52.301,-87.6,0.0445,550.92,0
2026-01-03T10:25:00Z,89.47,0,32.877,11.21,7.699,21.74,72.27,0.31,0.0,1013.0,39.7,39.9,52.091,-94.7,0.052,550.91,0
2026-01-03T10:30:00Z,94.74,0,32.853,11.09,7.705,21.47,72.22,0.07,0.04,1028.0,39.8,38.4,52.031,-96.4,0.054,550.83,0
2026-01-03T10:35:00Z,0.0,1,32.984,10.95,7.715,30.73,72.25,18.0,2.1,1027.0,39.9,37.7,51.893,-95.9,0.051,550.87,0
